"gene_id","tissue","method","cs_id","modality","n_scored","cs_score","cs_size","signal_id","group"
"ENSG00000006282","DLPFC","inf",2,"CHIP_TF",4,0.557417556643504,4,1351,"Consensus"
"ENSG00000006282","DLPFC","standard",1,"RNA_SEQ",2,0.995076800194507,2,1352,"Consensus"
"ENSG00000006282","DLPFC","standard",1,"DNASE",2,0.780307809585305,2,1352,"Consensus"
"ENSG00000006282","DLPFC","standard",1,"CHIP_TF",2,0.648428124803026,2,1352,"Consensus"
"ENSG00000006282","DLPFC","standard",1,"CHIP_HISTONE",2,0.560413666446252,2,1352,"Consensus"
"ENSG00000006282","DLPFC","standard",2,"DNASE",4,0.575157165527344,4,1351,"Consensus"
"ENSG00000006282","DLPFC","standard",2,"CHIP_HISTONE",4,0.200443514777968,4,1351,"Consensus"
"ENSG00000006282","DLPFC","standard",2,"CHIP_TF",4,0.557417556643486,4,1351,"Consensus"
"ENSG00000006282","DLPFC","standard",2,"RNA_SEQ",4,0.664658823981881,4,1351,"Consensus"
"ENSG00000006282","PCC","inf",1,"DNASE",3,0.426919211943881,3,1354,"Consensus"
"ENSG00000006282","PCC","inf",1,"CHIP_HISTONE",3,0.23776041666666,3,1354,"Consensus"
"ENSG00000006282","PCC","inf",2,"CHIP_HISTONE",6,0.311247779894612,6,1353,"Consensus"
"ENSG00000006282","PCC","inf",2,"DNASE",6,0.273804627358915,6,1353,"Consensus"
"ENSG00000006282","PCC","standard",1,"CHIP_HISTONE",3,0.237760416666667,3,1354,"Consensus"
"ENSG00000006282","PCC","standard",1,"DNASE",3,0.426919211943944,3,1354,"Consensus"
"ENSG00000006282","PCC","standard",2,"DNASE",6,0.273804627358913,6,1353,"Consensus"
"ENSG00000006282","PCC","standard",2,"CHIP_HISTONE",6,0.31124777989462,6,1353,"Consensus"
"ENSG00000006607","AC","inf",1,"RNA_SEQ",29,0.381954993129062,29,2471,"Consensus"
"ENSG00000006607","AC","inf",1,"CHIP_HISTONE",29,0.441632749703605,29,2471,"Consensus"
"ENSG00000006607","AC","inf",2,"RNA_SEQ",1,0.280661225318909,1,2470,"Consensus"
"ENSG00000006607","AC","inf",2,"CHIP_HISTONE",1,0.105140119791031,1,2470,"Consensus"
"ENSG00000006607","AC","standard",1,"RNA_SEQ",26,0.383648697425097,26,2471,"Consensus"
"ENSG00000006607","AC","standard",1,"CHIP_HISTONE",26,0.439232826148543,26,2471,"Consensus"
"ENSG00000006607","AC","standard",2,"CHIP_HISTONE",1,0.105140119791031,1,2470,"Consensus"
"ENSG00000006607","AC","standard",2,"RNA_SEQ",1,0.280661225318909,1,2470,"Consensus"
"ENSG00000006607","AC","standard",3,"RNA_SEQ",16,0.396325570623025,16,2469,"Standard-specific"
"ENSG00000006607","AC","standard",3,"CHIP_HISTONE",16,0.493039264286956,16,2469,"Standard-specific"
"ENSG00000006607","DLPFC","inf",1,"RNA_SEQ",18,0.454647441022378,18,2472,"Consensus"
"ENSG00000006607","DLPFC","inf",1,"CHIP_HISTONE",18,0.246157790324297,18,2472,"Consensus"
"ENSG00000006607","DLPFC","inf",1,"DNASE",18,0.425554457930398,18,2472,"Consensus"
"ENSG00000006607","DLPFC","inf",1,"CHIP_TF",18,0.246890604152637,18,2472,"Consensus"
"ENSG00000006607","DLPFC","inf",2,"DNASE",2,0.638432867312936,2,2473,"Consensus"
"ENSG00000006607","DLPFC","inf",2,"RNA_SEQ",2,0.435280198791071,2,2473,"Consensus"
"ENSG00000006607","DLPFC","inf",2,"CHIP_TF",2,0.485731495264367,2,2473,"Consensus"
"ENSG00000006607","DLPFC","inf",2,"CHIP_HISTONE",2,0.311617823085137,2,2473,"Consensus"
"ENSG00000006607","DLPFC","inf",3,"CHIP_HISTONE",22,0.355504660211397,22,2474,"Consensus"
"ENSG00000006607","DLPFC","inf",3,"CHIP_TF",22,0.580689157640896,22,2474,"Consensus"
"ENSG00000006607","DLPFC","inf",3,"DNASE",22,0.532881158661083,22,2474,"Consensus"
"ENSG00000006607","DLPFC","inf",3,"RNA_SEQ",22,0.437774306147778,22,2474,"Consensus"
"ENSG00000006607","DLPFC","standard",1,"DNASE",17,0.42448682731461,17,2472,"Consensus"
"ENSG00000006607","DLPFC","standard",1,"RNA_SEQ",17,0.455127182649828,17,2472,"Consensus"
"ENSG00000006607","DLPFC","standard",1,"CHIP_HISTONE",17,0.246838891758561,17,2472,"Consensus"
"ENSG00000006607","DLPFC","standard",1,"CHIP_TF",17,0.247684496029304,17,2472,"Consensus"
"ENSG00000006607","DLPFC","standard",2,"DNASE",2,0.631974843775596,2,2473,"Consensus"
"ENSG00000006607","DLPFC","standard",2,"CHIP_TF",2,0.486715433621343,2,2473,"Consensus"
"ENSG00000006607","DLPFC","standard",2,"RNA_SEQ",2,0.434230611407153,2,2473,"Consensus"
"ENSG00000006607","DLPFC","standard",2,"CHIP_HISTONE",2,0.314884933590145,2,2473,"Consensus"
"ENSG00000006607","DLPFC","standard",3,"RNA_SEQ",19,0.438684491738396,19,2474,"Consensus"
"ENSG00000006607","DLPFC","standard",3,"CHIP_TF",19,0.587625113701444,19,2474,"Consensus"
"ENSG00000006607","DLPFC","standard",3,"CHIP_HISTONE",19,0.358812803808078,19,2474,"Consensus"
"ENSG00000006607","DLPFC","standard",3,"DNASE",19,0.534278366226479,19,2474,"Consensus"
"ENSG00000006607","PCC","inf",1,"DNASE",26,0.527429567734999,26,2475,"Consensus"
"ENSG00000006607","PCC","inf",1,"CHIP_HISTONE",26,0.381991993214959,26,2475,"Consensus"
"ENSG00000006607","PCC","inf",2,"DNASE",3,0.60808923573544,3,2476,"Consensus"
"ENSG00000006607","PCC","inf",2,"CHIP_HISTONE",3,0.24479164435335,3,2476,"Consensus"
"ENSG00000006607","PCC","standard",1,"DNASE",25,0.523188011295237,25,2475,"Consensus"
"ENSG00000006607","PCC","standard",1,"CHIP_HISTONE",25,0.385422037115495,25,2475,"Consensus"
"ENSG00000006607","PCC","standard",2,"CHIP_HISTONE",3,0.218764543789464,3,2476,"Consensus"
"ENSG00000006607","PCC","standard",2,"DNASE",3,0.672452476736447,3,2476,"Consensus"
"ENSG00000006740","AC","inf",1,"CHIP_HISTONE",12,0.432236016711044,12,1356,"Inf-specific"
"ENSG00000006740","AC","inf",1,"RNA_SEQ",12,0.435759704168433,12,1356,"Inf-specific"
"ENSG00000006740","AC","standard",1,"RNA_SEQ",5,0.440651464574137,5,1355,"Standard-specific"
"ENSG00000006740","AC","standard",1,"CHIP_HISTONE",5,0.427472379995517,5,1355,"Standard-specific"
"ENSG00000006740","PCC","inf",1,"CHIP_HISTONE",5,0.438647501194806,5,1357,"Consensus"
"ENSG00000006740","PCC","inf",1,"DNASE",5,0.409433210775689,5,1357,"Consensus"
"ENSG00000006740","PCC","standard",1,"CHIP_HISTONE",5,0.438963022504138,5,1357,"Consensus"
"ENSG00000006740","PCC","standard",1,"DNASE",5,0.408566532157332,5,1357,"Consensus"
"ENSG00000007402","AC","inf",1,"RNA_SEQ",4,0.455697730173602,4,2824,"Consensus"
"ENSG00000007402","AC","inf",1,"CHIP_HISTONE",4,0.583619782554642,4,2824,"Consensus"
"ENSG00000007402","AC","standard",1,"RNA_SEQ",4,0.466286159728759,4,2824,"Consensus"
"ENSG00000007402","AC","standard",1,"CHIP_HISTONE",4,0.58775457748569,4,2824,"Consensus"
"ENSG00000007923","AC","inf",2,"CHIP_HISTONE",4,0.437396461896982,4,1744,"Consensus"
"ENSG00000007923","AC","inf",2,"RNA_SEQ",4,0.106374525507611,4,1744,"Consensus"
"ENSG00000007923","AC","standard",2,"CHIP_HISTONE",4,0.434908220403393,4,1744,"Consensus"
"ENSG00000007923","AC","standard",2,"RNA_SEQ",4,0.111833733979292,4,1744,"Consensus"
"ENSG00000007923","DLPFC","inf",2,"CHIP_HISTONE",4,0.285066511672434,4,1745,"Consensus"
"ENSG00000007923","DLPFC","inf",2,"RNA_SEQ",4,0.341185247690321,4,1745,"Consensus"
"ENSG00000007923","DLPFC","inf",2,"DNASE",4,0.425300920068184,4,1745,"Consensus"
"ENSG00000007923","DLPFC","inf",2,"CHIP_TF",4,0.47244549945975,4,1745,"Consensus"
"ENSG00000007923","DLPFC","standard",2,"CHIP_TF",4,0.472158234482062,4,1745,"Consensus"
"ENSG00000007923","DLPFC","standard",2,"CHIP_HISTONE",4,0.286978998654338,4,1745,"Consensus"
"ENSG00000007923","DLPFC","standard",2,"DNASE",4,0.427251454442382,4,1745,"Consensus"
"ENSG00000007923","DLPFC","standard",2,"RNA_SEQ",4,0.336466960463228,4,1745,"Consensus"
"ENSG00000007923","PCC","standard",1,"CHIP_HISTONE",1,0.142167798057199,1,1746,"Standard-specific"
"ENSG00000007923","PCC","standard",1,"DNASE",1,0.363304436206818,1,1746,"Standard-specific"
"ENSG00000008018","AC","inf",1,"RNA_SEQ",21,0.471994133609241,21,3506,"Consensus"
"ENSG00000008018","AC","inf",1,"CHIP_HISTONE",21,0.395793670770689,21,3506,"Consensus"
"ENSG00000008018","AC","standard",1,"RNA_SEQ",20,0.474660708868179,20,3506,"Consensus"
"ENSG00000008018","AC","standard",1,"CHIP_HISTONE",20,0.405698902604197,20,3506,"Consensus"
"ENSG00000008018","DLPFC","inf",1,"RNA_SEQ",28,0.465788658669156,28,3507,"Consensus"
"ENSG00000008018","DLPFC","inf",1,"CHIP_TF",28,0.414940249490714,28,3507,"Consensus"
"ENSG00000008018","DLPFC","inf",1,"DNASE",28,0.394635104474716,28,3507,"Consensus"
"ENSG00000008018","DLPFC","inf",1,"CHIP_HISTONE",28,0.212606125162085,28,3507,"Consensus"
"ENSG00000008018","DLPFC","standard",1,"RNA_SEQ",28,0.465788658657427,28,3507,"Consensus"
"ENSG00000008018","DLPFC","standard",1,"CHIP_HISTONE",28,0.212606125142566,28,3507,"Consensus"
"ENSG00000008018","DLPFC","standard",1,"CHIP_TF",28,0.414940249506336,28,3507,"Consensus"
"ENSG00000008018","DLPFC","standard",1,"DNASE",28,0.394635104429436,28,3507,"Consensus"
"ENSG00000008118","AC","inf",1,"RNA_SEQ",19,0.650043966076793,19,1747,"Consensus"
"ENSG00000008118","AC","inf",1,"CHIP_HISTONE",19,0.225374887857268,19,1747,"Consensus"
"ENSG00000008118","AC","standard",1,"RNA_SEQ",18,0.664294236168972,18,1747,"Consensus"
"ENSG00000008118","AC","standard",1,"CHIP_HISTONE",18,0.220577097577071,18,1747,"Consensus"
"ENSG00000008118","DLPFC","inf",1,"CHIP_TF",7,0.318453478615601,7,1748,"Consensus"
"ENSG00000008118","DLPFC","inf",1,"RNA_SEQ",7,0.705641779897204,7,1748,"Consensus"
"ENSG00000008118","DLPFC","inf",1,"CHIP_HISTONE",7,0.355356439774074,7,1748,"Consensus"
"ENSG00000008118","DLPFC","inf",1,"DNASE",7,0.478061470800015,7,1748,"Consensus"
"ENSG00000008118","DLPFC","standard",1,"CHIP_HISTONE",7,0.354989406808823,7,1748,"Consensus"
"ENSG00000008118","DLPFC","standard",1,"DNASE",7,0.478237981342766,7,1748,"Consensus"
"ENSG00000008118","DLPFC","standard",1,"RNA_SEQ",7,0.705321508011172,7,1748,"Consensus"
"ENSG00000008118","DLPFC","standard",1,"CHIP_TF",7,0.319055633432066,7,1748,"Consensus"
"ENSG00000008283","AC","inf",1,"RNA_SEQ",1,0.383161187171936,1,1358,"Consensus"
"ENSG00000008283","AC","inf",1,"CHIP_HISTONE",1,0.314187027513981,1,1358,"Consensus"
"ENSG00000008283","AC","standard",1,"CHIP_HISTONE",1,0.314187027513981,1,1358,"Consensus"
"ENSG00000008283","AC","standard",1,"RNA_SEQ",1,0.383161187171936,1,1358,"Consensus"
"ENSG00000008283","DLPFC","inf",1,"RNA_SEQ",2,0.389019638112969,2,1359,"Consensus"
"ENSG00000008283","DLPFC","inf",1,"CHIP_HISTONE",2,0.274859789593434,2,1359,"Consensus"
"ENSG00000008283","DLPFC","inf",1,"CHIP_TF",2,0.281639113253412,2,1359,"Consensus"
"ENSG00000008283","DLPFC","inf",1,"DNASE",2,0.479796653066199,2,1359,"Consensus"
"ENSG00000008283","DLPFC","inf",2,"CHIP_TF",4,0.467638807343612,4,1360,"Consensus"
"ENSG00000008283","DLPFC","inf",2,"DNASE",4,0.507119168032047,4,1360,"Consensus"
"ENSG00000008283","DLPFC","inf",2,"RNA_SEQ",4,0.375479627093799,4,1360,"Consensus"
"ENSG00000008283","DLPFC","inf",2,"CHIP_HISTONE",4,0.410670719684585,4,1360,"Consensus"
"ENSG00000008283","DLPFC","standard",1,"RNA_SEQ",2,0.3890609853513,2,1359,"Consensus"
"ENSG00000008283","DLPFC","standard",1,"CHIP_TF",2,0.281224640590708,2,1359,"Consensus"
"ENSG00000008283","DLPFC","standard",1,"DNASE",2,0.480302594498748,2,1359,"Consensus"
"ENSG00000008283","DLPFC","standard",1,"CHIP_HISTONE",2,0.274180059177021,2,1359,"Consensus"
"ENSG00000008283","DLPFC","standard",2,"CHIP_HISTONE",4,0.410472588776356,4,1360,"Consensus"
"ENSG00000008283","DLPFC","standard",2,"RNA_SEQ",4,0.374919687915109,4,1360,"Consensus"
"ENSG00000008283","DLPFC","standard",2,"CHIP_TF",4,0.466606867808021,4,1360,"Consensus"
"ENSG00000008283","DLPFC","standard",2,"DNASE",4,0.508145297891398,4,1360,"Consensus"
"ENSG00000008283","PCC","inf",1,"CHIP_HISTONE",1,0.728389084339142,1,1364,"Inf-specific"
"ENSG00000008283","PCC","inf",1,"DNASE",1,0.148853585124016,1,1364,"Inf-specific"
"ENSG00000008283","PCC","inf",2,"DNASE",8,0.720638766884804,8,1365,"Inf-specific"
"ENSG00000008283","PCC","inf",2,"CHIP_HISTONE",8,0.45718898072373,8,1365,"Inf-specific"
"ENSG00000008283","PCC","standard",1,"DNASE",1,0.383161187171936,1,1361,"Standard-specific"
"ENSG00000008283","PCC","standard",1,"CHIP_HISTONE",1,0.314187027513981,1,1361,"Standard-specific"
"ENSG00000008283","PCC","standard",2,"DNASE",4,0.585294420575357,4,1362,"Standard-specific"
"ENSG00000008283","PCC","standard",2,"CHIP_HISTONE",4,0.514029986590087,4,1362,"Standard-specific"
"ENSG00000008283","PCC","standard",3,"CHIP_HISTONE",33,0.346736203602849,33,1363,"Standard-specific"
"ENSG00000008283","PCC","standard",3,"DNASE",33,0.507119193847617,33,1363,"Standard-specific"
"ENSG00000008988","AC","inf",1,"CHIP_HISTONE",2,0.307079561864319,2,3942,"Consensus"
"ENSG00000008988","AC","inf",1,"RNA_SEQ",2,0.136024278812547,2,3942,"Consensus"
"ENSG00000008988","AC","standard",1,"RNA_SEQ",2,0.129414955991116,2,3942,"Consensus"
"ENSG00000008988","AC","standard",1,"CHIP_HISTONE",2,0.310065278350361,2,3942,"Consensus"
"ENSG00000008988","DLPFC","inf",1,"DNASE",2,0.702508521396769,2,3943,"Consensus"
"ENSG00000008988","DLPFC","inf",1,"RNA_SEQ",2,0.183939537920966,2,3943,"Consensus"
"ENSG00000008988","DLPFC","inf",1,"CHIP_TF",2,0.292345081140511,2,3943,"Consensus"
"ENSG00000008988","DLPFC","inf",1,"CHIP_HISTONE",2,0.225077394623378,2,3943,"Consensus"
"ENSG00000008988","DLPFC","inf",2,"CHIP_HISTONE",6,0.354616866078831,6,3944,"Consensus"
"ENSG00000008988","DLPFC","inf",2,"CHIP_TF",6,0.248489710022802,6,3944,"Consensus"
"ENSG00000008988","DLPFC","inf",2,"RNA_SEQ",6,0.68556393628548,6,3944,"Consensus"
"ENSG00000008988","DLPFC","inf",2,"DNASE",6,0.368784219505898,6,3944,"Consensus"
"ENSG00000008988","DLPFC","standard",1,"CHIP_HISTONE",2,0.223814638252541,2,3943,"Consensus"
"ENSG00000008988","DLPFC","standard",1,"DNASE",2,0.70363907661726,2,3943,"Consensus"
"ENSG00000008988","DLPFC","standard",1,"RNA_SEQ",2,0.183876736464482,2,3943,"Consensus"
"ENSG00000008988","DLPFC","standard",1,"CHIP_TF",2,0.291885312412105,2,3943,"Consensus"
"ENSG00000008988","DLPFC","standard",2,"DNASE",7,0.377998847696842,7,3944,"Consensus"
